timestamp_ns,thread_id,event,callee_addr,callee_func,callee_fileline,caller_addr,caller_func,caller_fileline
1751729557634772889,51361,ENTER,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x40353f,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:29
1751729557634777144,51361,ENTER,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729557634781361,51361,ENTER,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729557634785593,51361,ENTER,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729557634789834,51361,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729557634794035,51361,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729557634801662,51361,EXIT,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729557634806004,51361,EXIT,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729557634810249,51361,EXIT,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729557634814471,51361,EXIT,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x40353f,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:29
1751729557634818695,51361,EXIT,0x4034c2,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:28,0x403e63,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:22
1751729557634822946,51361,EXIT,0x403e28,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:21,0x402754,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:13 (discriminator 2)
1751729557634827226,51361,ENTER,0x403e28,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:21,0x4027a3,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:15 (discriminator 2)
1751729557634831456,51361,ENTER,0x4034c2,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:28,0x403e63,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:22
1751729557634835952,51361,ENTER,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x403510,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:30
1751729557634840314,51361,ENTER,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729557634844643,51361,EXIT,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729557634848914,51361,ENTER,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729557634853142,51361,ENTER,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729557634857306,51361,ENTER,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729557634861461,51361,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729557634865621,51361,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729557634869943,51361,EXIT,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729557634874208,51361,EXIT,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729557634878484,51361,EXIT,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729557634882778,51361,EXIT,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x403510,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:30
1751729557634886998,51361,ENTER,0x4043e8,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::push(CalcJob const&)",/usr/include/c++/9/bits/stl_queue.h:259,0x403523,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:31
1751729557634891207,51361,ENTER,0x405504,"std::deque<CalcJob, std::allocator<CalcJob> >::push_back(CalcJob const&)",/usr/include/c++/9/bits/stl_deque.h:1569,0x404423,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::push(CalcJob const&)",/usr/include/c++/9/bits/stl_queue.h:260
1751729557634895645,51361,ENTER,0x4061a1,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:481,0x405560,"std::deque<CalcJob, std::allocator<CalcJob> >::push_back(CalcJob const&)",/usr/include/c++/9/bits/stl_deque.h:1576
1751729557634899802,51361,ENTER,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x4061d8,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:483
1751729557634903961,51361,EXIT,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x4061d8,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:483
1751729557634908202,51361,ENTER,0x406f64,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:144,0x4061ee,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:483
1751729557634912406,51361,ENTER,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x406f9c,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:146
1751729557634916602,51361,EXIT,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x406f9c,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:146
1751729557634920848,51361,ENTER,0x402948,"operator new(unsigned long, void*)",/usr/include/c++/9/new:174,0x406fb0,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:146
1751729557634925026,51361,EXIT,0x402948,"operator new(unsigned long, void*)",/usr/include/c++/9/new:174,0x406fb0,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:146
1751729557634929277,51361,EXIT,0x406f64,"void __gnu_cxx::new_allocator<CalcJob>::construct<CalcJob, CalcJob const&>(CalcJob*, CalcJob const&)",/usr/include/c++/9/ext/new_allocator.h:144,0x4061ee,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:483
1751729557634935023,51361,EXIT,0x4061a1,"void std::allocator_traits<std::allocator<CalcJob> >::construct<CalcJob, CalcJob const&>(std::allocator<CalcJob>&, CalcJob*, CalcJob const&)",/usr/include/c++/9/bits/alloc_traits.h:481,0x405560,"std::deque<CalcJob, std::allocator<CalcJob> >::push_back(CalcJob const&)",/usr/include/c++/9/bits/stl_deque.h:1576
1751729557634939310,51361,EXIT,0x405504,"std::deque<CalcJob, std::allocator<CalcJob> >::push_back(CalcJob const&)",/usr/include/c++/9/bits/stl_deque.h:1569,0x404423,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::push(CalcJob const&)",/usr/include/c++/9/bits/stl_queue.h:260
1751729557634943705,51361,EXIT,0x4043e8,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::push(CalcJob const&)",/usr/include/c++/9/bits/stl_queue.h:259,0x403523,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:31
1751729557634947965,51361,ENTER,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x40353f,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:29
1751729557634952244,51361,ENTER,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729557634956478,51361,ENTER,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729557634960650,51361,ENTER,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729557634964893,51361,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729557634969116,51361,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729557634974650,51361,EXIT,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729557634981080,51361,EXIT,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729557634985537,51361,EXIT,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729557634990477,51361,EXIT,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x40353f,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:29
1751729557634994743,51361,EXIT,0x4034c2,Worker::enqueueJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:28,0x403e63,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:22
1751729557634998981,51361,EXIT,0x403e28,Manager::submitJob(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:21,0x4027a3,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:15 (discriminator 2)
1751729557635003318,51361,ENTER,0x404866,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<int, void>(int const&)",/usr/include/c++/9/chrono:331,0x4027c6,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:15 (discriminator 2)
1751729557635007590,51361,EXIT,0x404866,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<int, void>(int const&)",/usr/include/c++/9/chrono:331,0x4027c6,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:15 (discriminator 2)
1751729557635011997,51361,ENTER,0x404c14,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:366,0x4027d5,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:16 (discriminator 2)
1751729557635016283,51361,ENTER,0x40490f,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:431,0x404c4c,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:368
1751729557635020569,51361,ENTER,0x402b4d,std::chrono::duration_values<long>::zero(),/usr/include/c++/9/chrono:276,0x404943,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:432
1751729557635024867,51361,EXIT,0x402b4d,std::chrono::duration_values<long>::zero(),/usr/include/c++/9/chrono:276,0x404943,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:432
1751729557635029212,51361,ENTER,0x403f32,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)",/usr/include/c++/9/chrono:331,0x40495a,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:432
1751729557635033495,51361,EXIT,0x403f32,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)",/usr/include/c++/9/chrono:331,0x40495a,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:432
1751729557635037800,51361,EXIT,0x40490f,"std::chrono::duration<long, std::ratio<1l, 1l> >::zero()",/usr/include/c++/9/chrono:431,0x404c4c,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:368
1751729557635042097,51361,ENTER,0x4048b3,"bool std::chrono::operator<=<long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:576,0x404c63,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:368
1751729557635046368,51361,ENTER,0x40498f,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:557,0x4048ee,"bool std::chrono::operator<=<long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:578
1751729557635050619,51361,ENTER,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x4049dd,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:563
1751729557635054909,51361,EXIT,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x4049dd,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:563
1751729557635051639,51362,EXIT,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729557635063897,51361,ENTER,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x4049f7,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:563
1751729557635092971,51362,EXIT,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729557635096970,51361,EXIT,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x4049f7,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:563
1751729557635102399,51362,EXIT,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729557635106940,51361,EXIT,0x40498f,"bool std::chrono::operator< <long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:557,0x4048ee,"bool std::chrono::operator<=<long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:578
1751729557635111722,51362,EXIT,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x40373e,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557635116263,51361,EXIT,0x4048b3,"bool std::chrono::operator<=<long, std::ratio<1l, 1l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:576,0x404c63,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:368
1751729557635120825,51362,ENTER,0x404578,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:98,0x403759,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:45
1751729557635125323,51361,ENTER,0x404a2d,"std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:191,0x404c77,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:370
1751729557635129815,51362,ENTER,0x403674,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44,0x4045b0,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:100
1751729557635134339,51361,ENTER,0x404a7e,"std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:137,0x404a5d,"std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:200
1751729557635138827,51362,ENTER,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x4036a7,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557635143407,51361,ENTER,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x404abd,"std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:140
1751729557635147769,51362,ENTER,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729557635152499,51361,EXIT,0x403eea,"std::chrono::duration<long, std::ratio<1l, 1l> >::count() const",/usr/include/c++/9/chrono:346,0x404abd,"std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:140
1751729557635156840,51362,ENTER,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729557635168614,51361,ENTER,0x403f32,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)",/usr/include/c++/9/chrono:331,0x404ad4,"std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:140
1751729557635173251,51362,EXIT,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729557635177689,51361,EXIT,0x403f32,"std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)",/usr/include/c++/9/chrono:331,0x404ad4,"std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1l>, long, true, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/chrono:140
1751729557635182142,51362,EXIT,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
